,word,number,percent_of_count
334,destroy,35,0.02678462103587609
335,transfer,35,0.02678462103587609
336,moment,35,0.02678462103587609
337,feeling,35,0.02678462103587609
338,lost,35,0.02678462103587609
339,started,35,0.02678462103587609
340,almost,35,0.02678462103587609
341,deal,34,0.02601934614913677
342,board,34,0.02601934614913677
343,child,34,0.02601934614913677
344,probe,34,0.02601934614913677
345,tractor,34,0.02601934614913677
346,care,34,0.02601934614913677
347,family,34,0.02601934614913677
348,surface,34,0.02601934614913677
349,become,34,0.02601934614913677
350,temporal,34,0.02601934614913677
351,le,34,0.02601934614913677
352,best,34,0.02601934614913677
353,protocol,33,0.025254071262397454
354,engage,33,0.025254071262397454
355,gave,33,0.025254071262397454
356,expect,33,0.025254071262397454
357,alone,33,0.025254071262397454
358,situation,33,0.025254071262397454
359,experience,33,0.025254071262397454
360,deflector,33,0.025254071262397454
361,condition,33,0.025254071262397454
362,talking,33,0.025254071262397454
363,evidence,33,0.025254071262397454
364,coffee,33,0.025254071262397454
365,coordinate,33,0.025254071262397454
366,realise,33,0.025254071262397454
367,offer,33,0.025254071262397454
368,past,33,0.025254071262397454
369,story,32,0.024488796375658137
370,trouble,32,0.024488796375658137
371,source,32,0.024488796375658137
372,hard,32,0.024488796375658137
373,since,32,0.024488796375658137
374,happen,32,0.024488796375658137
375,stardate,32,0.024488796375658137
376,century,32,0.024488796375658137
377,telling,32,0.024488796375658137
378,happy,32,0.024488796375658137
379,excuse,32,0.024488796375658137
380,torpedo,32,0.024488796375658137
381,collective,32,0.024488796375658137
382,seen,31,0.02372352148891882
383,thanks,31,0.02372352148891882
384,initiate,31,0.02372352148891882
385,suggest,31,0.02372352148891882
386,break,31,0.02372352148891882
387,pattern,31,0.02372352148891882
388,join,31,0.02372352148891882
389,check,31,0.02372352148891882
390,maximum,31,0.02372352148891882
391,force,31,0.02372352148891882
392,old,31,0.02372352148891882
393,took,31,0.02372352148891882
394,making,31,0.02372352148891882
395,analysis,30,0.022958246602179502
396,light,30,0.022958246602179502
397,phasers,30,0.022958246602179502
398,today,30,0.022958246602179502
399,true,30,0.022958246602179502
400,allow,30,0.022958246602179502
401,different,30,0.022958246602179502
402,proceed,30,0.022958246602179502
403,frequency,30,0.022958246602179502
404,somehow,30,0.022958246602179502
405,accept,30,0.022958246602179502
406,tactical,30,0.022958246602179502
407,mistake,30,0.022958246602179502
408,match,29,0.022192971715440185
409,particle,29,0.022192971715440185
410,seem,29,0.022192971715440185
411,fact,29,0.022192971715440185
412,glad,29,0.022192971715440185
413,hell,29,0.022192971715440185
414,evasive,29,0.022192971715440185
415,war,29,0.022192971715440185
416,morning,29,0.022192971715440185
417,save,29,0.022192971715440185
418,duty,29,0.022192971715440185
419,zero,29,0.022192971715440185
420,memory,29,0.022192971715440185
421,signal,29,0.022192971715440185
422,happening,29,0.022192971715440185
423,certainly,29,0.022192971715440185
424,simply,29,0.022192971715440185
425,history,29,0.022192971715440185
426,fight,29,0.022192971715440185
427,database,29,0.022192971715440185
428,plasma,28,0.021427696828700868
429,comm,28,0.021427696828700868
430,understood,28,0.021427696828700868
431,gone,28,0.021427696828700868
432,also,28,0.021427696828700868
433,tried,28,0.021427696828700868
434,closer,28,0.021427696828700868
435,alpha,28,0.021427696828700868
436,bad,28,0.021427696828700868
437,resume,28,0.021427696828700868
438,cargo,28,0.021427696828700868
439,word,28,0.021427696828700868
440,either,28,0.021427696828700868
441,using,28,0.021427696828700868
442,trust,28,0.021427696828700868
443,great,27,0.020662421941961554
444,chief,27,0.020662421941961554
445,knew,27,0.020662421941961554
446,gentleman,27,0.020662421941961554
447,respond,27,0.020662421941961554
448,quite,27,0.020662421941961554
449,important,27,0.020662421941961554
450,thinking,27,0.020662421941961554
451,future,27,0.020662421941961554
452,world,27,0.020662421941961554
453,used,27,0.020662421941961554
454,within,27,0.020662421941961554
455,progress,27,0.020662421941961554
456,news,27,0.020662421941961554
457,transmission,26,0.019897147055222237
458,support,26,0.019897147055222237
459,onto,26,0.019897147055222237
460,offline,26,0.019897147055222237
461,safe,26,0.019897147055222237
462,nice,26,0.019897147055222237
463,later,26,0.019897147055222237
464,necessary,26,0.019897147055222237
465,longer,26,0.019897147055222237
466,late,26,0.019897147055222237
467,piece,26,0.019897147055222237
468,astrometrics,26,0.019897147055222237
469,maquis,25,0.01913187216848292
470,inside,25,0.01913187216848292
471,record,25,0.01913187216848292
472,increase,25,0.01913187216848292
473,sort,25,0.01913187216848292
474,option,25,0.01913187216848292
475,personal,25,0.01913187216848292
476,wish,25,0.01913187216848292
477,launch,25,0.01913187216848292
478,class,25,0.01913187216848292
479,opportunity,25,0.01913187216848292
480,giving,25,0.01913187216848292
481,dead,25,0.01913187216848292
482,speak,25,0.01913187216848292
483,saw,25,0.01913187216848292
484,lead,25,0.01913187216848292
485,escape,25,0.01913187216848292
486,destroyed,24,0.018366597281743603
487,eye,24,0.018366597281743603
488,taken,24,0.018366597281743603
489,behind,24,0.018366597281743603
490,difficult,24,0.018366597281743603
491,reach,24,0.018366597281743603
492,charge,24,0.018366597281743603
493,easy,24,0.018366597281743603
494,lay,24,0.018366597281743603
495,sense,24,0.018366597281743603
496,release,24,0.018366597281743603
497,running,24,0.018366597281743603
498,actually,24,0.018366597281743603
499,met,24,0.018366597281743603
500,read,24,0.018366597281743603
501,asking,24,0.018366597281743603
502,thirty,24,0.018366597281743603
503,death,24,0.018366597281743603
504,listen,24,0.018366597281743603
505,battle,24,0.018366597281743603
506,drone,24,0.018366597281743603
507,given,23,0.017601322395004285
508,live,23,0.017601322395004285
509,ability,23,0.017601322395004285
510,theory,23,0.017601322395004285
511,hoping,23,0.017601322395004285
512,truth,23,0.017601322395004285
513,step,23,0.017601322395004285
514,rather,23,0.017601322395004285
515,person,23,0.017601322395004285
516,half,23,0.017601322395004285
517,learn,23,0.017601322395004285
518,interesting,23,0.017601322395004285
519,suppose,23,0.017601322395004285
520,attention,23,0.017601322395004285
521,disable,23,0.017601322395004285
522,along,22,0.01683604750826497
523,cut,22,0.01683604750826497
524,brought,22,0.01683604750826497
525,guest,22,0.01683604750826497
526,asked,22,0.01683604750826497
527,aware,22,0.01683604750826497
528,engineer,22,0.01683604750826497
529,decided,22,0.01683604750826497
530,cause,22,0.01683604750826497
531,speed,22,0.01683604750826497
532,caused,22,0.01683604750826497
533,fast,22,0.01683604750826497
534,prepared,22,0.01683604750826497
535,forward,22,0.01683604750826497
536,manoeuvre,22,0.01683604750826497
537,wake,22,0.01683604750826497
538,matrix,22,0.01683604750826497
539,supply,22,0.01683604750826497
540,girl,22,0.01683604750826497
541,ambassador,22,0.01683604750826497
542,leaving,21,0.016070772621525654
543,mark,21,0.016070772621525654
544,adjust,21,0.016070772621525654
545,immediately,21,0.016070772621525654
546,phaser,21,0.016070772621525654
547,survive,21,0.016070772621525654
548,wormhole,21,0.016070772621525654
549,others,21,0.016070772621525654
550,body,21,0.016070772621525654
551,relay,21,0.016070772621525654
552,head,21,0.016070772621525654
553,imagine,21,0.016070772621525654
554,meantime,21,0.016070772621525654
555,dream,21,0.016070772621525654
556,da,21,0.016070772621525654
557,breach,20,0.015305497734786335
558,area,20,0.015305497734786335
559,missing,20,0.015305497734786335
560,link,20,0.015305497734786335
561,detected,20,0.015305497734786335
562,involved,20,0.015305497734786335
563,continue,20,0.015305497734786335
564,academy,20,0.015305497734786335
565,knowledge,20,0.015305497734786335
566,communicate,20,0.015305497734786335
567,certain,20,0.015305497734786335
568,side,20,0.015305497734786335
569,hit,20,0.015305497734786335
570,eight,20,0.015305497734786335
571,sequence,20,0.015305497734786335
572,threat,20,0.015305497734786335
573,doubt,20,0.015305497734786335
574,worry,20,0.015305497734786335
575,level,20,0.015305497734786335
576,went,20,0.015305497734786335
577,drive,20,0.015305497734786335
578,pod,20,0.015305497734786335
579,arm,20,0.015305497734786335
580,known,19,0.014540222848047018
581,unless,19,0.014540222848047018
582,energise,19,0.014540222848047018
583,informed,19,0.014540222848047018
584,device,19,0.014540222848047018
585,whether,19,0.014540222848047018
586,effect,19,0.014540222848047018
587,process,19,0.014540222848047018
588,responsible,19,0.014540222848047018
589,culture,19,0.014540222848047018
590,brig,19,0.014540222848047018
591,helping,19,0.014540222848047018
592,drop,19,0.014540222848047018
593,modification,19,0.014540222848047018
594,assure,19,0.014540222848047018
595,seska,19,0.014540222848047018
596,rule,19,0.014540222848047018
597,share,19,0.014540222848047018
598,big,19,0.014540222848047018
599,love,18,0.013774947961307701
600,seal,18,0.013774947961307701
601,kilometre,18,0.013774947961307701
602,assume,18,0.013774947961307701
603,small,18,0.013774947961307701
604,safety,18,0.013774947961307701
605,enemy,18,0.013774947961307701
606,serious,18,0.013774947961307701
607,reverse,18,0.013774947961307701
608,distance,18,0.013774947961307701
609,moving,18,0.013774947961307701
610,probably,18,0.013774947961307701
611,reroute,18,0.013774947961307701
612,learned,18,0.013774947961307701
613,perhaps,18,0.013774947961307701
614,somebody,18,0.013774947961307701
615,attacked,18,0.013774947961307701
616,according,18,0.013774947961307701
617,journey,18,0.013774947961307701
618,burst,18,0.013774947961307701
619,location,18,0.013774947961307701
620,high,18,0.013774947961307701
621,concerned,18,0.013774947961307701
622,figure,18,0.013774947961307701
623,scanner,18,0.013774947961307701
624,track,18,0.013774947961307701
625,killed,18,0.013774947961307701
626,damaged,18,0.013774947961307701
627,obviously,18,0.013774947961307701
628,woman,18,0.013774947961307701
629,photon,18,0.013774947961307701
630,night,18,0.013774947961307701
631,individual,18,0.013774947961307701
632,section,18,0.013774947961307701
633,senior,17,0.013009673074568386
634,respect,17,0.013009673074568386
635,treat,17,0.013009673074568386
636,called,17,0.013009673074568386
637,interested,17,0.013009673074568386
638,intend,17,0.013009673074568386
639,suggestion,17,0.013009673074568386
640,line,17,0.013009673074568386
641,response,17,0.013009673074568386
642,main,17,0.013009673074568386
643,inthe,17,0.013009673074568386
644,ion,17,0.013009673074568386
645,young,17,0.013009673074568386
646,appears,17,0.013009673074568386
647,locate,17,0.013009673074568386
648,defence,17,0.013009673074568386
649,hall,17,0.013009673074568386
650,kill,17,0.013009673074568386
651,several,17,0.013009673074568386
652,slow,17,0.013009673074568386
653,anywhere,17,0.013009673074568386
654,test,17,0.013009673074568386
655,request,17,0.013009673074568386
656,activate,17,0.013009673074568386
657,mine,17,0.013009673074568386
658,apparently,17,0.013009673074568386
659,helm,17,0.013009673074568386
660,deactivate,17,0.013009673074568386
661,forcefield,17,0.013009673074568386
662,vidiians,17,0.013009673074568386
663,received,17,0.013009673074568386
664,hello,17,0.013009673074568386
665,flight,17,0.013009673074568386
666,mess,17,0.013009673074568386
667,alliance,17,0.013009673074568386
668,icheb,17,0.013009673074568386
669,father,16,0.012244398187829068
670,approaching,16,0.012244398187829068
671,secure,16,0.012244398187829068
672,environmental,16,0.012244398187829068
673,miss,16,0.012244398187829068
674,supplemental,16,0.012244398187829068
675,sending,16,0.012244398187829068
676,though,16,0.012244398187829068
677,intention,16,0.012244398187829068
678,turned,16,0.012244398187829068
679,happens,16,0.012244398187829068
680,danger,16,0.012244398187829068
681,alternative,16,0.012244398187829068
682,finished,16,0.012244398187829068
683,singularity,16,0.012244398187829068
684,near,16,0.012244398187829068
685,quickly,16,0.012244398187829068
686,explosion,16,0.012244398187829068
687,principle,16,0.012244398187829068
688,attempt,16,0.012244398187829068
689,enter,16,0.012244398187829068
690,procedure,16,0.012244398187829068
691,magnify,16,0.012244398187829068
692,antimatter,16,0.012244398187829068
693,needed,16,0.012244398187829068
694,direct,16,0.012244398187829068
695,starshipvoyager,16,0.012244398187829068
696,neural,16,0.012244398187829068
697,pull,16,0.012244398187829068
698,distress,16,0.012244398187829068
699,pretty,16,0.012244398187829068
700,food,16,0.012244398187829068
701,granted,16,0.012244398187829068
702,fifteen,16,0.012244398187829068
703,character,16,0.012244398187829068
704,code,16,0.012244398187829068
705,across,16,0.012244398187829068
706,search,16,0.012244398187829068
707,scanning,16,0.012244398187829068
708,anomaly,16,0.012244398187829068
709,directly,16,0.012244398187829068
710,continuum,16,0.012244398187829068
711,emitter,16,0.012244398187829068
712,admiral,16,0.012244398187829068
713,hirogen,16,0.012244398187829068
714,pulse,15,0.011479123301089751
715,holographic,15,0.011479123301089751
716,accident,15,0.011479123301089751
717,sent,15,0.011479123301089751
718,supposed,15,0.011479123301089751
719,okay,15,0.011479123301089751
720,event,15,0.011479123301089751
721,sometimes,15,0.011479123301089751
722,shuttlecraft,15,0.011479123301089751
723,letter,15,0.011479123301089751
724,busy,15,0.011479123301089751
725,wave,15,0.011479123301089751
726,radiation,15,0.011479123301089751
727,hostage,15,0.011479123301089751
728,tricorder,15,0.011479123301089751
729,act,15,0.011479123301089751
730,analyse,15,0.011479123301089751
731,concern,15,0.011479123301089751
732,fear,15,0.011479123301089751
733,basis,15,0.011479123301089751
734,twelve,15,0.011479123301089751
735,tothe,15,0.011479123301089751
736,recall,15,0.011479123301089751
737,intercept,15,0.011479123301089751
738,worth,15,0.011479123301089751
739,million,15,0.011479123301089751
740,voice,15,0.011479123301089751
741,casualty,15,0.011479123301089751
742,alive,15,0.011479123301089751
743,grid,15,0.011479123301089751
744,abandon,15,0.011479123301089751
745,research,15,0.011479123301089751
746,avoid,15,0.011479123301089751
747,parent,15,0.011479123301089751
748,ritual,15,0.011479123301089751
749,cube,15,0.011479123301089751
750,discus,14,0.010713848414350434
751,territory,14,0.010713848414350434
752,sir,14,0.010713848414350434
753,activity,14,0.010713848414350434
754,hull,14,0.010713848414350434
755,complete,14,0.010713848414350434
756,suggesting,14,0.010713848414350434
757,encountered,14,0.010713848414350434
758,familiar,14,0.010713848414350434
759,none,14,0.010713848414350434
760,action,14,0.010713848414350434
761,starboard,14,0.010713848414350434
762,business,14,0.010713848414350434
763,modify,14,0.010713848414350434
764,expected,14,0.010713848414350434
765,communication,14,0.010713848414350434
766,carry,14,0.010713848414350434
767,metre,14,0.010713848414350434
768,walk,14,0.010713848414350434
769,race,14,0.010713848414350434
770,hurt,14,0.010713848414350434
771,creature,14,0.010713848414350434
772,possibility,14,0.010713848414350434
773,otherwise,14,0.010713848414350434
774,environment,14,0.010713848414350434
775,dangerous,14,0.010713848414350434
776,fair,14,0.010713848414350434
777,strange,14,0.010713848414350434
778,region,14,0.010713848414350434
779,holding,14,0.010713848414350434
780,firing,14,0.010713848414350434
781,effort,14,0.010713848414350434
782,fighting,14,0.010713848414350434
783,passage,14,0.010713848414350434
784,malon,14,0.010713848414350434
785,wonder,13,0.009948573527611118
786,somewhere,13,0.009948573527611118
787,taught,13,0.009948573527611118
788,prefer,13,0.009948573527611118
789,storm,13,0.009948573527611118
790,debris,13,0.009948573527611118
791,finding,13,0.009948573527611118
792,warn,13,0.009948573527611118
793,ofthe,13,0.009948573527611118
794,congratulation,13,0.009948573527611118
795,face,13,0.009948573527611118
796,standing,13,0.009948573527611118
797,chamber,13,0.009948573527611118
798,lifeform,13,0.009948573527611118
799,designed,13,0.009948573527611118
800,protect,13,0.009948573527611118
801,tomorrow,13,0.009948573527611118
802,spirit,13,0.009948573527611118
803,harm,13,0.009948573527611118
804,phenomenon,13,0.009948573527611118
805,provide,13,0.009948573527611118
806,create,13,0.009948573527611118
807,cup,13,0.009948573527611118
808,based,13,0.009948573527611118
809,spent,13,0.009948573527611118
810,lucky,13,0.009948573527611118
811,possibly,13,0.009948573527611118
812,unfortunately,13,0.009948573527611118
813,photonic,13,0.009948573527611118
814,created,13,0.009948573527611118
815,experiment,13,0.009948573527611118
816,conflict,13,0.009948573527611118
817,sector,13,0.009948573527611118
818,sit,13,0.009948573527611118
819,behaviour,13,0.009948573527611118
820,treatment,13,0.009948573527611118
821,shot,13,0.009948573527611118
822,decide,13,0.009948573527611118
823,intruder,13,0.009948573527611118
824,eleven,13,0.009948573527611118
825,unusual,13,0.009948573527611118
826,putting,13,0.009948573527611118
827,kept,13,0.009948573527611118
828,game,13,0.009948573527611118
829,pick,12,0.009183298640871801
830,heading,12,0.009183298640871801
831,picked,12,0.009183298640871801
832,impact,12,0.009183298640871801
833,generator,12,0.009183298640871801
834,directive,12,0.009183298640871801
835,spatial,12,0.009183298640871801
836,project,12,0.009183298640871801
837,type,12,0.009183298640871801
838,quantum,12,0.009183298640871801
839,blame,12,0.009183298640871801
840,waiting,12,0.009183298640871801
841,consequence,12,0.009183298640871801
842,solution,12,0.009183298640871801
843,ignore,12,0.009183298640871801
844,remove,12,0.009183298640871801
845,lifesigns,12,0.009183298640871801
846,pardon,12,0.009183298640871801
847,raise,12,0.009183298640871801
848,losing,12,0.009183298640871801
849,transmit,12,0.009183298640871801
850,prevent,12,0.009183298640871801
851,iwant,12,0.009183298640871801
852,interest,12,0.009183298640871801
853,warning,12,0.009183298640871801
854,forty,12,0.009183298640871801
855,bit,12,0.009183298640871801
856,tank,12,0.009183298640871801
857,permission,12,0.009183298640871801
858,standard,12,0.009183298640871801
859,picking,12,0.009183298640871801
860,attempting,12,0.009183298640871801
861,lying,12,0.009183298640871801
862,group,12,0.009183298640871801
863,alter,12,0.009183298640871801
864,stasis,12,0.009183298640871801
865,tube,12,0.009183298640871801
866,state,12,0.009183298640871801
867,straight,12,0.009183298640871801
868,active,12,0.009183298640871801
869,window,12,0.009183298640871801
870,precaution,12,0.009183298640871801
