,word,number,percent_of_count
813,flux,6,0.011106586205619932
814,dealing,6,0.011106586205619932
815,probability,6,0.011106586205619932
816,date,6,0.011106586205619932
817,cell,6,0.011106586205619932
818,symptom,6,0.011106586205619932
819,line,6,0.011106586205619932
820,defence,6,0.011106586205619932
821,metre,6,0.011106586205619932
822,reproduce,6,0.011106586205619932
823,trip,6,0.011106586205619932
824,took,6,0.011106586205619932
825,selek,6,0.011106586205619932
826,recall,6,0.011106586205619932
827,clearly,6,0.011106586205619932
828,called,6,0.011106586205619932
829,difficult,6,0.011106586205619932
830,happen,6,0.011106586205619932
831,behaviour,6,0.011106586205619932
832,next,6,0.011106586205619932
833,following,6,0.011106586205619932
834,assure,6,0.011106586205619932
835,alondra,6,0.011106586205619932
836,reached,6,0.011106586205619932
837,especially,6,0.011106586205619932
838,holding,6,0.011106586205619932
839,opinion,6,0.011106586205619932
840,wesley,6,0.011106586205619932
841,quarter,6,0.011106586205619932
842,library,6,0.011106586205619932
843,disappearance,6,0.011106586205619932
844,top,6,0.011106586205619932
845,figure,6,0.011106586205619932
846,worry,6,0.011106586205619932
847,half,6,0.011106586205619932
848,curious,6,0.011106586205619932
849,ability,6,0.011106586205619932
850,destruction,6,0.011106586205619932
851,require,6,0.011106586205619932
852,truth,6,0.011106586205619932
853,universal,6,0.011106586205619932
854,translator,6,0.011106586205619932
855,fifteen,6,0.011106586205619932
856,available,6,0.011106586205619932
857,lad,6,0.011106586205619932
858,trap,6,0.011106586205619932
859,extreme,6,0.011106586205619932
860,difference,6,0.011106586205619932
861,molecular,6,0.011106586205619932
862,due,6,0.011106586205619932
863,state,6,0.011106586205619932
864,instead,6,0.011106586205619932
865,unable,6,0.011106586205619932
866,assistance,6,0.011106586205619932
867,type,6,0.011106586205619932
868,fix,6,0.011106586205619932
869,manoeuvre,6,0.011106586205619932
870,leaf,6,0.011106586205619932
871,grain,6,0.011106586205619932
872,hangar,6,0.011106586205619932
873,bad,6,0.011106586205619932
874,cruiser,6,0.011106586205619932
875,pilot,6,0.011106586205619932
876,sold,6,0.011106586205619932
877,according,6,0.011106586205619932
878,anyway,6,0.011106586205619932
879,tow,6,0.011106586205619932
880,mad,6,0.011106586205619932
881,channel,6,0.011106586205619932
882,term,6,0.011106586205619932
883,obviously,6,0.011106586205619932
884,friendly,6,0.011106586205619932
885,watch,6,0.011106586205619932
886,missing,6,0.011106586205619932
887,error,6,0.011106586205619932
888,hardly,6,0.011106586205619932
889,ordered,6,0.011106586205619932
890,examination,6,0.011106586205619932
891,tape,6,0.011106586205619932
892,standard,6,0.011106586205619932
893,observation,6,0.011106586205619932
894,positive,6,0.011106586205619932
895,handle,6,0.011106586205619932
896,create,6,0.011106586205619932
897,defend,6,0.011106586205619932
898,method,6,0.011106586205619932
899,lie,6,0.011106586205619932
900,interfere,6,0.011106586205619932
901,became,6,0.011106586205619932
902,justice,6,0.011106586205619932
903,visited,6,0.011106586205619932
904,nowhere,6,0.011106586205619932
905,bottom,6,0.011106586205619932
906,several,6,0.011106586205619932
907,language,6,0.011106586205619932
908,speaking,6,0.011106586205619932
909,travelling,6,0.011106586205619932
910,class,6,0.011106586205619932
911,remains,6,0.011106586205619932
912,random,6,0.011106586205619932
913,build,6,0.011106586205619932
914,red,6,0.011106586205619932
915,barrier,6,0.011106586205619932
916,argo,6,0.011106586205619932
917,breathe,6,0.011106586205619932
918,rila,6,0.011106586205619932
919,ordainments,6,0.011106586205619932
920,obvious,6,0.011106586205619932
921,laughing,6,0.011106586205619932
922,rendezvous,6,0.011106586205619932
923,babel,6,0.011106586205619932
924,coincidence,6,0.011106586205619932
925,dramian,6,0.011106586205619932
926,demo,6,0.011106586205619932
927,pull,5,0.009255488504683277
928,helm,5,0.009255488504683277
929,drawn,5,0.009255488504683277
930,rapidly,5,0.009255488504683277
931,burst,5,0.009255488504683277
932,tricorder,5,0.009255488504683277
933,registering,5,0.009255488504683277
934,double,5,0.009255488504683277
935,override,5,0.009255488504683277
936,ninety,5,0.009255488504683277
937,white,5,0.009255488504683277
938,plane,5,0.009255488504683277
939,closing,5,0.009255488504683277
940,beauty,5,0.009255488504683277
941,injury,5,0.009255488504683277
942,somehow,5,0.009255488504683277
943,died,5,0.009255488504683277
