,word,number,percent_of_count
313,orbit,22,0.027671563694908433
314,according,22,0.027671563694908433
315,body,22,0.027671563694908433
316,friend,22,0.027671563694908433
317,number,22,0.027671563694908433
318,none,22,0.027671563694908433
319,best,22,0.027671563694908433
320,given,22,0.027671563694908433
321,force,22,0.027671563694908433
322,tell,22,0.027671563694908433
323,set,22,0.027671563694908433
324,crusher,22,0.027671563694908433
325,name,22,0.027671563694908433
326,deck,22,0.027671563694908433
327,atmosphere,22,0.027671563694908433
328,determine,22,0.027671563694908433
329,necessary,22,0.027671563694908433
330,eleven,21,0.026413765345139867
331,main,21,0.026413765345139867
332,image,21,0.026413765345139867
333,risk,21,0.026413765345139867
334,procedure,21,0.026413765345139867
335,give,21,0.026413765345139867
336,next,21,0.026413765345139867
337,actually,21,0.026413765345139867
338,transmission,21,0.026413765345139867
339,anything,21,0.026413765345139867
340,end,21,0.026413765345139867
341,outpost,21,0.026413765345139867
342,exactly,21,0.026413765345139867
343,great,21,0.026413765345139867
344,entity,21,0.026413765345139867
345,try,21,0.026413765345139867
346,personal,21,0.026413765345139867
347,damage,21,0.026413765345139867
348,positronic,21,0.026413765345139867
349,sequence,21,0.026413765345139867
350,explosion,21,0.026413765345139867
351,functioning,21,0.026413765345139867
352,fluctuation,21,0.026413765345139867
353,interface,21,0.026413765345139867
354,simply,20,0.0251559669953713
355,behaviour,20,0.0251559669953713
356,mark,20,0.0251559669953713
357,real,20,0.0251559669953713
358,clear,20,0.0251559669953713
359,wanted,20,0.0251559669953713
360,ferengi,20,0.0251559669953713
361,moving,20,0.0251559669953713
362,created,20,0.0251559669953713
363,attack,20,0.0251559669953713
364,theory,20,0.0251559669953713
365,beginning,20,0.0251559669953713
366,clearly,20,0.0251559669953713
367,indicates,20,0.0251559669953713
368,approaching,20,0.0251559669953713
369,card,20,0.0251559669953713
370,father,20,0.0251559669953713
371,starbase,19,0.023898168645602735
372,search,19,0.023898168645602735
373,programmed,19,0.023898168645602735
374,considered,19,0.023898168645602735
375,together,19,0.023898168645602735
376,malfunction,19,0.023898168645602735
377,hand,19,0.023898168645602735
378,better,19,0.023898168645602735
379,either,19,0.023898168645602735
380,appropriate,19,0.023898168645602735
381,happened,19,0.023898168645602735
382,emotion,19,0.023898168645602735
383,others,19,0.023898168645602735
384,reach,19,0.023898168645602735
385,complex,19,0.023898168645602735
386,design,19,0.023898168645602735
387,based,19,0.023898168645602735
388,immediately,19,0.023898168645602735
389,section,19,0.023898168645602735
390,degree,19,0.023898168645602735
391,speak,19,0.023898168645602735
392,response,19,0.023898168645602735
393,happy,19,0.023898168645602735
394,transfer,19,0.023898168645602735
395,dream,19,0.023898168645602735
396,initiating,19,0.023898168645602735
397,interference,19,0.023898168645602735
398,array,19,0.023898168645602735
399,word,18,0.022640370295834173
400,intriguing,18,0.022640370295834173
401,home,18,0.022640370295834173
402,discovered,18,0.022640370295834173
403,someone,18,0.022640370295834173
404,impulse,18,0.022640370295834173
405,wesley,18,0.022640370295834173
406,game,18,0.022640370295834173
407,seen,18,0.022640370295834173
408,trying,18,0.022640370295834173
409,completely,18,0.022640370295834173
410,process,18,0.022640370295834173
411,entire,18,0.022640370295834173
412,occurred,18,0.022640370295834173
413,link,18,0.022640370295834173
414,brain,18,0.022640370295834173
415,alive,18,0.022640370295834173
416,located,18,0.022640370295834173
417,direct,18,0.022640370295834173
418,diagnostic,18,0.022640370295834173
419,agree,18,0.022640370295834173
420,told,18,0.022640370295834173
421,create,18,0.022640370295834173
422,action,18,0.022640370295834173
423,alien,18,0.022640370295834173
424,prepare,18,0.022640370295834173
425,net,18,0.022640370295834173
426,ambassador,18,0.022640370295834173
427,increased,18,0.022640370295834173
428,heading,17,0.021382571946065607
429,call,17,0.021382571946065607
430,provide,17,0.021382571946065607
431,example,17,0.021382571946065607
432,plan,17,0.021382571946065607
433,doubt,17,0.021382571946065607
434,done,17,0.021382571946065607
435,consider,17,0.021382571946065607
436,fire,17,0.021382571946065607
437,grid,17,0.021382571946065607
438,supplemental,17,0.021382571946065607
439,identify,17,0.021382571946065607
440,perform,17,0.021382571946065607
441,keep,17,0.021382571946065607
442,learn,17,0.021382571946065607
443,duty,17,0.021382571946065607
444,scanning,17,0.021382571946065607
445,precisely,17,0.021382571946065607
446,sufficient,17,0.021382571946065607
447,professor,17,0.021382571946065607
448,temperature,17,0.021382571946065607
449,encountered,17,0.021382571946065607
450,allow,17,0.021382571946065607
451,watson,17,0.021382571946065607
452,holding,17,0.021382571946065607
453,hull,17,0.021382571946065607
454,penetrate,17,0.021382571946065607
455,using,17,0.021382571946065607
456,asteroid,17,0.021382571946065607
457,rift,17,0.021382571946065607
458,quantum,17,0.021382571946065607
459,seventeen,17,0.021382571946065607
460,breach,17,0.021382571946065607
461,match,16,0.02012477359629704
462,sickbay,16,0.02012477359629704
463,assume,16,0.02012477359629704
464,unlikely,16,0.02012477359629704
465,sound,16,0.02012477359629704
466,indication,16,0.02012477359629704
467,specific,16,0.02012477359629704
468,look,16,0.02012477359629704
469,full,16,0.02012477359629704
470,afraid,16,0.02012477359629704
471,read,16,0.02012477359629704
472,particular,16,0.02012477359629704
473,put,16,0.02012477359629704
474,ever,16,0.02012477359629704
475,stardate,16,0.02012477359629704
476,referring,16,0.02012477359629704
477,going,16,0.02012477359629704
478,starboard,16,0.02012477359629704
479,lost,16,0.02012477359629704
480,bring,16,0.02012477359629704
481,want,16,0.02012477359629704
482,therefore,16,0.02012477359629704
483,method,16,0.02012477359629704
484,remain,16,0.02012477359629704
485,scanner,16,0.02012477359629704
486,situation,16,0.02012477359629704
487,else,16,0.02012477359629704
488,visual,16,0.02012477359629704
489,nature,16,0.02012477359629704
490,ninety,16,0.02012477359629704
491,face,16,0.02012477359629704
492,low,16,0.02012477359629704
493,ofthe,16,0.02012477359629704
494,current,16,0.02012477359629704
495,large,16,0.02012477359629704
496,mission,16,0.02012477359629704
497,hypothesis,16,0.02012477359629704
498,acknowledged,16,0.02012477359629704
499,experiencing,16,0.02012477359629704
500,detect,16,0.02012477359629704
501,wormhole,16,0.02012477359629704
502,state,16,0.02012477359629704
503,fragment,16,0.02012477359629704
504,enter,16,0.02012477359629704
505,matrix,16,0.02012477359629704
506,reaction,16,0.02012477359629704
507,designed,15,0.01886697524652848
508,velocity,15,0.01886697524652848
509,successful,15,0.01886697524652848
510,entering,15,0.01886697524652848
511,original,15,0.01886697524652848
512,material,15,0.01886697524652848
513,emergency,15,0.01886697524652848
514,open,15,0.01886697524652848
515,hope,15,0.01886697524652848
516,inside,15,0.01886697524652848
517,accept,15,0.01886697524652848
518,looking,15,0.01886697524652848
519,chief,15,0.01886697524652848
520,difficulty,15,0.01886697524652848
521,suggests,15,0.01886697524652848
522,available,15,0.01886697524652848
523,ensign,15,0.01886697524652848
524,dead,15,0.01886697524652848
525,input,15,0.01886697524652848
526,surge,15,0.01886697524652848
527,service,15,0.01886697524652848
528,path,15,0.01886697524652848
529,limited,15,0.01886697524652848
530,near,15,0.01886697524652848
531,hit,15,0.01886697524652848
532,side,15,0.01886697524652848
533,eighty,15,0.01886697524652848
534,past,15,0.01886697524652848
535,torpedo,15,0.01886697524652848
536,certainly,15,0.01886697524652848
537,become,15,0.01886697524652848
538,location,15,0.01886697524652848
539,internal,15,0.01886697524652848
540,shall,14,0.01760917689675991
541,standard,14,0.01760917689675991
542,remember,14,0.01760917689675991
543,always,14,0.01760917689675991
544,understood,14,0.01760917689675991
545,firing,14,0.01760917689675991
546,impossible,14,0.01760917689675991
547,fully,14,0.01760917689675991
548,important,14,0.01760917689675991
549,simple,14,0.01760917689675991
550,technology,14,0.01760917689675991
551,third,14,0.01760917689675991
552,language,14,0.01760917689675991
553,centre,14,0.01760917689675991
554,alone,14,0.01760917689675991
555,remains,14,0.01760917689675991
556,old,14,0.01760917689675991
557,whatever,14,0.01760917689675991
558,circuitry,14,0.01760917689675991
559,request,14,0.01760917689675991
560,value,14,0.01760917689675991
561,oh,14,0.01760917689675991
562,trace,14,0.01760917689675991
563,working,14,0.01760917689675991
564,seemed,14,0.01760917689675991
565,killed,14,0.01760917689675991
566,offline,14,0.01760917689675991
567,target,14,0.01760917689675991
568,affected,14,0.01760917689675991
569,little,14,0.01760917689675991
570,phaser,14,0.01760917689675991
571,entertainment,14,0.01760917689675991
572,continuum,14,0.01760917689675991
573,backto,14,0.01760917689675991
574,web,14,0.01760917689675991
575,beyond,14,0.01760917689675991
576,romulans,14,0.01760917689675991
577,returned,14,0.01760917689675991
578,debris,14,0.01760917689675991
579,lock,14,0.01760917689675991
580,type,14,0.01760917689675991
581,explanation,14,0.01760917689675991
582,per,14,0.01760917689675991
583,parent,14,0.01760917689675991
584,connection,14,0.01760917689675991
585,concentration,14,0.01760917689675991
586,moon,14,0.01760917689675991
587,exocomp,14,0.01760917689675991
588,least,13,0.016351378546991344
589,subject,13,0.016351378546991344
590,everything,13,0.016351378546991344
591,medical,13,0.016351378546991344
592,month,13,0.016351378546991344
593,called,13,0.016351378546991344
594,indeed,13,0.016351378546991344
595,forward,13,0.016351378546991344
596,inthe,13,0.016351378546991344
597,came,13,0.016351378546991344
598,test,13,0.016351378546991344
599,along,13,0.016351378546991344
600,holmes,13,0.016351378546991344
601,missing,13,0.016351378546991344
602,circuit,13,0.016351378546991344
603,stand,13,0.016351378546991344
604,observed,13,0.016351378546991344
605,choose,13,0.016351378546991344
606,voice,13,0.016351378546991344
607,brother,13,0.016351378546991344
608,desire,13,0.016351378546991344
609,colonist,13,0.016351378546991344
610,element,13,0.016351378546991344
611,theenterprise,13,0.016351378546991344
612,maximum,13,0.016351378546991344
613,initiate,13,0.016351378546991344
614,phasers,13,0.016351378546991344
615,significant,13,0.016351378546991344
616,war,13,0.016351378546991344
617,episode,13,0.016351378546991344
618,listingstar,13,0.016351378546991344
619,relatedmarks,13,0.016351378546991344
620,trademark,13,0.016351378546991344
621,studio,13,0.016351378546991344
622,inc,13,0.016351378546991344
623,copyright,13,0.016351378546991344
624,page,13,0.016351378546991344
625,foreducational,13,0.016351378546991344
626,copyrightsproperty,13,0.016351378546991344
627,respective,13,0.016351378546991344
628,holder,13,0.016351378546991344
629,losing,13,0.016351378546991344
630,saw,13,0.016351378546991344
631,display,13,0.016351378546991344
632,goodbye,13,0.016351378546991344
633,culture,13,0.016351378546991344
634,noticed,13,0.016351378546991344
635,primary,13,0.016351378546991344
636,toward,13,0.016351378546991344
637,intensity,13,0.016351378546991344
638,emotional,13,0.016351378546991344
639,unstable,13,0.016351378546991344
640,pathway,13,0.016351378546991344
641,parameter,13,0.016351378546991344
642,already,12,0.015093580197222782
643,confirm,12,0.015093580197222782
644,module,12,0.015093580197222782
645,machine,12,0.015093580197222782
646,us,12,0.015093580197222782
647,history,12,0.015093580197222782
648,shuttlecraft,12,0.015093580197222782
649,bay,12,0.015093580197222782
650,early,12,0.015093580197222782
651,taking,12,0.015093580197222782
652,sixty,12,0.015093580197222782
653,opportunity,12,0.015093580197222782
654,tricorder,12,0.015093580197222782
655,ahead,12,0.015093580197222782
656,fail,12,0.015093580197222782
657,single,12,0.015093580197222782
658,felt,12,0.015093580197222782
659,sent,12,0.015093580197222782
660,mind,12,0.015093580197222782
661,care,12,0.015093580197222782
662,hear,12,0.015093580197222782
663,locate,12,0.015093580197222782
664,bearing,12,0.015093580197222782
665,mass,12,0.015093580197222782
666,character,12,0.015093580197222782
667,knowledge,12,0.015093580197222782
668,presence,12,0.015093580197222782
669,lack,12,0.015093580197222782
670,term,12,0.015093580197222782
671,zone,12,0.015093580197222782
672,route,12,0.015093580197222782
673,exact,12,0.015093580197222782
674,drop,12,0.015093580197222782
675,conclusion,12,0.015093580197222782
676,later,12,0.015093580197222782
677,upon,12,0.015093580197222782
678,really,12,0.015093580197222782
679,moriarty,12,0.015093580197222782
680,fifteen,12,0.015093580197222782
681,die,12,0.015093580197222782
682,coordinate,12,0.015093580197222782
683,genetic,12,0.015093580197222782
684,recommend,12,0.015093580197222782
685,bet,12,0.015093580197222782
686,began,12,0.015093580197222782
687,individual,12,0.015093580197222782
688,nebula,12,0.015093580197222782
689,shut,12,0.015093580197222782
690,modification,12,0.015093580197222782
691,conduit,12,0.015093580197222782
692,deal,12,0.015093580197222782
693,directly,12,0.015093580197222782
694,processing,12,0.015093580197222782
695,phoenix,12,0.015093580197222782
696,exocomps,12,0.015093580197222782
697,accurate,11,0.013835781847454216
698,asked,11,0.013835781847454216
699,admiral,11,0.013835781847454216
700,common,11,0.013835781847454216
701,anyone,11,0.013835781847454216
702,sure,11,0.013835781847454216
703,age,11,0.013835781847454216
704,dear,11,0.013835781847454216
705,effort,11,0.013835781847454216
706,agreed,11,0.013835781847454216
707,funny,11,0.013835781847454216
708,understanding,11,0.013835781847454216
709,electromagnetic,11,0.013835781847454216
710,instrument,11,0.013835781847454216
711,detected,11,0.013835781847454216
712,eye,11,0.013835781847454216
713,minor,11,0.013835781847454216
714,danger,11,0.013835781847454216
715,excellent,11,0.013835781847454216
716,wedding,11,0.013835781847454216
717,permission,11,0.013835781847454216
718,cat,11,0.013835781847454216
719,programming,11,0.013835781847454216
720,fear,11,0.013835781847454216
721,check,11,0.013835781847454216
722,rest,11,0.013835781847454216
723,responsible,11,0.013835781847454216
724,rock,11,0.013835781847454216
725,received,11,0.013835781847454216
726,person,11,0.013835781847454216
727,respond,11,0.013835781847454216
728,assumption,11,0.013835781847454216
729,drive,11,0.013835781847454216
730,difference,11,0.013835781847454216
731,step,11,0.013835781847454216
732,getting,11,0.013835781847454216
733,estimate,11,0.013835781847454216
734,proceeding,11,0.013835781847454216
735,condition,11,0.013835781847454216
736,manner,11,0.013835781847454216
737,music,11,0.013835781847454216
738,offer,11,0.013835781847454216
739,random,11,0.013835781847454216
740,pulaski,11,0.013835781847454216
741,security,11,0.013835781847454216
742,phase,11,0.013835781847454216
743,humanoid,11,0.013835781847454216
744,prefer,11,0.013835781847454216
745,mother,11,0.013835781847454216
746,established,11,0.013835781847454216
747,damaged,11,0.013835781847454216
748,tried,11,0.013835781847454216
749,stress,11,0.013835781847454216
750,initial,11,0.013835781847454216
751,specie,11,0.013835781847454216
752,skill,11,0.013835781847454216
753,sheliak,11,0.013835781847454216
754,output,11,0.013835781847454216
755,lifeforms,11,0.013835781847454216
756,intense,11,0.013835781847454216
757,artificial,11,0.013835781847454216
758,additional,11,0.013835781847454216
759,metal,11,0.013835781847454216
760,node,11,0.013835781847454216
761,activate,11,0.013835781847454216
762,caused,11,0.013835781847454216
763,sweep,11,0.013835781847454216
764,ro,11,0.013835781847454216
765,mystery,10,0.01257798349768565
766,honour,10,0.01257798349768565
767,easily,10,0.01257798349768565
768,heard,10,0.01257798349768565
769,battle,10,0.01257798349768565
770,welcome,10,0.01257798349768565
771,proceed,10,0.01257798349768565
772,generator,10,0.01257798349768565
773,let,10,0.01257798349768565
774,interest,10,0.01257798349768565
775,reached,10,0.01257798349768565
776,went,10,0.01257798349768565
777,science,10,0.01257798349768565
778,supply,10,0.01257798349768565
779,dimension,10,0.01257798349768565
780,running,10,0.01257798349768565
781,definitely,10,0.01257798349768565
782,expected,10,0.01257798349768565
783,whether,10,0.01257798349768565
784,share,10,0.01257798349768565
785,incident,10,0.01257798349768565
786,gas,10,0.01257798349768565
787,compound,10,0.01257798349768565
788,group,10,0.01257798349768565
789,showing,10,0.01257798349768565
790,love,10,0.01257798349768565
791,environment,10,0.01257798349768565
792,operation,10,0.01257798349768565
793,including,10,0.01257798349768565
794,fourteen,10,0.01257798349768565
795,magnetic,10,0.01257798349768565
796,taken,10,0.01257798349768565
797,water,10,0.01257798349768565
798,destroy,10,0.01257798349768565
799,assistance,10,0.01257798349768565
800,seventy,10,0.01257798349768565
801,escape,10,0.01257798349768565
802,cargo,10,0.01257798349768565
803,door,10,0.01257798349768565
804,scanned,10,0.01257798349768565
805,investigate,10,0.01257798349768565
806,receiving,10,0.01257798349768565
807,cellular,10,0.01257798349768565
808,regarding,10,0.01257798349768565
809,relationship,10,0.01257798349768565
810,experiment,10,0.01257798349768565
811,talk,10,0.01257798349768565
812,nacelle,10,0.01257798349768565
813,release,10,0.01257798349768565
814,act,10,0.01257798349768565
815,factor,10,0.01257798349768565
816,composition,10,0.01257798349768565
817,molecular,10,0.01257798349768565
818,altered,10,0.01257798349768565
819,research,10,0.01257798349768565
820,remind,10,0.01257798349768565
821,option,10,0.01257798349768565
822,task,10,0.01257798349768565
823,currently,10,0.01257798349768565
824,shuttlebay,10,0.01257798349768565
825,activated,10,0.01257798349768565
826,omicron,10,0.01257798349768565
827,trajectory,10,0.01257798349768565
828,normally,10,0.01257798349768565
829,composed,10,0.01257798349768565
830,thruster,10,0.01257798349768565
831,gravitational,10,0.01257798349768565
832,performance,10,0.01257798349768565
833,instinct,10,0.01257798349768565
834,containment,10,0.01257798349768565
835,effective,10,0.01257798349768565
836,burst,10,0.01257798349768565
837,rupture,10,0.01257798349768565
838,nearly,10,0.01257798349768565
839,pod,10,0.01257798349768565
840,acting,10,0.01257798349768565
841,region,10,0.01257798349768565
842,illness,10,0.01257798349768565
843,vision,10,0.01257798349768565
844,inquiry,9,0.011320185147917087
845,race,9,0.011320185147917087
846,uncertain,9,0.011320185147917087
847,equipment,9,0.011320185147917087
848,city,9,0.011320185147917087
849,departure,9,0.011320185147917087
850,instance,9,0.011320185147917087
851,stellar,9,0.011320185147917087
852,half,9,0.011320185147917087
853,confirmed,9,0.011320185147917087
854,technique,9,0.011320185147917087
855,society,9,0.011320185147917087
856,live,9,0.011320185147917087
857,particularly,9,0.011320185147917087
858,joke,9,0.011320185147917087
859,indicated,9,0.011320185147917087
860,red,9,0.011320185147917087
861,blue,9,0.011320185147917087
862,gone,9,0.011320185147917087
863,week,9,0.011320185147917087
864,truth,9,0.011320185147917087
865,investigation,9,0.011320185147917087
866,considerable,9,0.011320185147917087
867,concerned,9,0.011320185147917087
868,standing,9,0.011320185147917087
869,attacked,9,0.011320185147917087
